UserID,University
26378,California Institute of Technology (Caltech)
26379,University of Pittsburgh
26380,
26381,The Ohio State University
26381,Princeton University
26381,Indiana University Bloomington
26382,
26383,
26384,
26385,University of Wisconsin-Madison
26386,North Carolina State University
26386,University of Oklahoma
26387,Georgetown University
26387,Brown University
26388,University of Michigan
26389,University of Wisconsin-Madison
26389,Cornell University
26389,University of Colorado Boulder
26390,"The University of Tennessee, Knoxville"
26391,University of Iowa
26391,"University of California, Riverside"
26391,Iowa State University
26392,
26393,University of Oklahoma
26394,"University of Maryland, College Park"
26394,University of Illinois at Urbana-Champaign
26395,Pennsylvania State University
26396,
26397,
26398,"University of Illinois, Chicago (UIC)"
26398,University of Vermont
26399,
26400,Iowa State University
26400,North Carolina State University
26401,New York University
26401,University of Pittsburgh
26401,Illinois Institute of Technology
26402,
26403,"Stony Brook University, State University of New York"
26404,
26405,Brandeis University
26405,Iowa State University
26406,
26407,
26408,Indiana University Bloomington
26409,North Carolina State University
26409,University of Connecticut
26410,University of Southern California
26411,"University of Colorado, Denver"
26411,University of Utah
26411,Massachusets Institute of Technology
26412,
26413,University of Rochester
26414,University of Vermont
26414,"University of Maryland, College Park"
26414,University of Illinois at Urbana-Champaign
26415,
26416,"Stony Brook University, State University of New York"
26416,University of Pittsburgh
26416,New York University
26417,University of Vermont
26418,Clark University
26418,University at Buffalo SUNY
26418,University of Delaware
26419,University of Texas Dallas
26419,The University of Georgia
26420,University of Notre Dame
26421,Lehigh University
26422,University of Minnesota
26423,
26424,University of Delaware
26425,"University of California, Santa Cruz"
26425,University of Hawai
26425,University of Kansas
26426,Iowa State University
26427,
26428,
26429,
26430,
26431,
26432,
26433,
26434,
26435,Stanford University
26436,The University of Georgia
26437,
26438,University of Chicago
26439,
26440,"University of Illinois, Chicago (UIC)"
26441,
26442,
26443,
26444,
26445,
26446,Duke University
26447,Yale University
26448,
26449,"Stony Brook University, State University of New York"
26449,Georgetown University
26449,Harvard University
26450,
26451,
26452,
26453,
26454,North Carolina State University
26455,
26456,Rensselaer Polytechnic University
26456,Rutgers University - New Brunswick
26456,"University of Maryland, Baltimore County"
26457,University of Minnesota
26457,Northeastern University
26457,Northwestern University
26458,University of Southern California
26459,
26460,"University of California, Santa Barbara (UCSB)"
26461,University of Southern California
26462,
26463,University of Colorado Boulder
26463,University of Washington
26464,North Carolina State University
26465,Yale University
26465,Tufts University
26466,"University of North Carolina, Chapel Hill"
26467,
26468,Boston University
26468,Rice University
26469,Purdue University
26470,
26471,Drexel University
26471,Washington State University
26471,University of Massachusetts Amherst
26472,University of Pennsylvania
26473,
26474,
26475,Northeastern University
26476,
26477,University of Illinois at Urbana-Champaign
26477,University of Massachusetts Amherst
26478,
26479,Oregon State University
26479,Johns Hopkins University
26479,"University of North Carolina, Chapel Hill"
26480,
26481,University of Iowa
26481,University of Pennsylvania
26481,Stanford University
26482,
26483,Drexel University
26484,
26485,
26486,
26487,Duke University
26488,"University of California, Irvine"
26488,"University of Maryland, Baltimore County"
26488,Clark University
26489,Dartmouth College
26489,University of Notre Dame
26489,Purdue University
26490,Stanford University
26491,
26492,University of Texas Dallas
26493,Drexel University
26494,University of Iowa
26494,Clark University
26494,University of Florida
26495,
26496,
26497,California Institute of Technology (Caltech)
26498,Wake Forest University
26498,Clark University
26498,Drexel University
26499,
26500,
26501,Dartmouth College
26501,University of Texas Dallas
26502,
26503,"University of California, Santa Barbara (UCSB)"
26503,Vanderbilt University
26504,Tulane University
26505,
26506,
26507,Arizona State University
26508,
26509,
26510,
26511,
26512,
26513,Northeastern University
26514,
26515,
26516,
26517,
26518,
26519,
26520,
26521,
26522,
26523,Drexel University
26523,Virginia Polytechnic Institute and State University
26523,University of New Mexico
26524,Harvard University
26524,Duke University
26525,University of New Mexico
26526,
26527,University of Michigan
26528,
26529,
26530,
26531,
26532,
26533,
26534,Michigan State University
26534,Northwestern University
26534,University of Connecticut
26535,
26536,
26537,"University of California, Riverside"
26537,"The University of Tennessee, Knoxville"
26537,Lehigh University
26538,University of Notre Dame
26538,Virginia Polytechnic Institute and State University
26539,
26540,Purdue University
26540,University of Minnesota
26540,University of Pennsylvania
26541,Cornell University
26541,Emory University
26542,
26543,University of Washington
26544,Iowa State University
26545,"University of California, Riverside"
26545,George Washington University
26545,Tulane University
26546,"University of Maryland, College Park"
26547,University of Washington
26548,
26549,
26550,Stanford University
26550,Indiana University Bloomington
26551,
26552,
26553,University of Southern California
26553,Rutgers University - New Brunswick
26553,Harvard University
26554,
26555,
26556,
26557,
26558,University of Pittsburgh
26559,Emory University
26560,
26561,Lehigh University
26562,University at Buffalo SUNY
26563,Duke University
26563,Rutgers University - New Brunswick
26563,The University of Arizona
26564,University of Wisconsin-Madison
26564,"University of Colorado, Denver"
26565,Arizona State University
26566,Arizona State University
26566,Stanford University
26566,Illinois Institute of Technology
26567,
26568,"University of Maryland, College Park"
26569,
26570,
26571,
26572,Georgia Institute of Technology
26573,University of Oklahoma
26574,University at Buffalo SUNY
26574,Duke University
26574,The Katz School at Yeshiva University
26575,University of Texas Dallas
26575,Georgia Institute of Technology
26576,
26577,Pennsylvania State University
26577,North Carolina State University
26578,
26579,
26580,
26581,
26582,University of Rochester
26582,"University of California, Santa Cruz"
26583,
26584,The New School
26585,
26586,
26587,"University of California, Davis"
26587,"University of California, Irvine"
26588,
26589,University of Illinois at Urbana-Champaign
26590,
26591,The New School
26592,Duke University
26593,
26594,Stanford University
26594,University of Notre Dame
26594,University of Rochester
26595,New York University
26595,University of Miami
26596,Purdue University
26596,George Washington University
26596,Massachusets Institute of Technology
26597,
26598,Boston College
26598,University of Virginia
26599,Johns Hopkins University
26600,University of Rochester
26600,Colorado State University
26600,"University of California, Irvine"
26601,Rice University
26601,Tufts University
26601,Georgetown University
26602,
26603,
26604,Illinois Institute of Technology
26605,Brown University
26605,New York University
26605,University of New Mexico
26606,University of Connecticut
26607,University of Oklahoma
26608,
26609,
26610,Vanderbilt University
26610,Northwestern University
26610,University of Utah
26611,
26612,University of Massachusetts Amherst
26612,Wake Forest University
26613,Northwestern University
26613,University of Iowa
26614,
26615,
26616,
26617,
26618,University of New Mexico
26618,Northeastern University
26618,"Stony Brook University, State University of New York"
26619,
26620,
26621,University of Washington
26621,Iowa State University
26621,Washington University in St. Louis
26622,
26623,
26624,
26625,The University of Arizona
26625,Wake Forest University
26626,Clark University
26627,
26628,The New School
26629,
26630,
26631,
26632,
26633,"University of California, Los Angeles (UCLA)"
26633,Wayne State University
26634,University of Miami
26635,
26636,
26637,"University of California, Davis"
26638,Wayne State University
26639,Northwestern University
26640,University of South Florida
26640,Brown University
26640,"University of California, Riverside"
26641,
26642,"University of Illinois, Chicago (UIC)"
26643,
26644,
26645,University of Massachusetts Amherst
26645,"University of California, Irvine"
26646,
26647,
26648,University of Colorado Boulder
26649,
26650,
26651,Wake Forest University
26652,
26653,
26654,
26655,
26656,Cornell University
26657,
26658,Princeton University
26659,"University of North Carolina, Chapel Hill"
26659,Indiana University Bloomington
26660,"University of California, Santa Barbara (UCSB)"
26661,
26662,
26663,
26664,
26665,"University of California, Irvine"
26665,Dartmouth College
26665,"University of California, San Diego (UCSD)"
26666,
26667,Washington State University
26668,
26669,University of Wisconsin-Madison
26669,"University of California, Santa Cruz"
26670,
26671,Wake Forest University
26672,
26673,
26674,
26675,
26676,
26677,Carnegie Mellon University
26677,Pennsylvania State University
26677,University of Texas Dallas
26678,
26679,"University of Maryland, Baltimore County"
26680,Dartmouth College
26680,"The University of Tennessee, Knoxville"
26680,University of Oklahoma
26681,"University of California, Irvine"
26682,University of Illinois at Urbana-Champaign
26682,Boston University
26683,
26684,
26685,
26686,Northwestern University
26687,
26688,University of Miami
26689,
26690,
26691,Wayne State University
26691,University of Minnesota
26692,
26693,
26694,Brandeis University
26694,University of Southern California
26695,
26696,
26697,University of Washington
26698,
26699,University of Virginia
26699,University of Florida
26700,Northeastern University
26701,"University of North Carolina, Chapel Hill"
26701,Harvard University
26702,
26703,"Stony Brook University, State University of New York"
26703,University of Oklahoma
26703,"University of North Carolina, Chapel Hill"
26704,Washington State University
26705,The University of Georgia
26705,Tulane University
26705,Pennsylvania State University
26706,
26707,Boston University
26707,Wake Forest University
26708,
26709,Virginia Polytechnic Institute and State University
26710,Washington University in St. Louis
26711,Washington State University
26712,
26713,Lehigh University
26714,Johns Hopkins University
26715,
26716,Illinois Institute of Technology
26717,
26718,
26719,California Institute of Technology (Caltech)
26720,University of Illinois at Urbana-Champaign
26721,
26722,
26723,"University of Maryland, Baltimore County"
26724,
26725,
26726,
26727,
26728,"Stony Brook University, State University of New York"
26729,
26730,University of Illinois at Urbana-Champaign
26730,University of Southern California
26730,University of Pittsburgh
26731,Duke University
26732,
26733,Rutgers University - New Brunswick
26733,"University of California, Santa Barbara (UCSB)"
26733,Northwestern University
26734,
26735,University of Vermont
26735,"University of California, Santa Barbara (UCSB)"
26736,
26737,Vanderbilt University
26737,Boston College
26737,Case Western Reserve University
26738,
26739,Dartmouth College
26739,"University of Maryland, Baltimore County"
26740,
26741,
26742,The Ohio State University
26743,University of Michigan
26743,Yale University
26744,
26745,
26746,"Stony Brook University, State University of New York"
26747,
26748,University of Vermont
26749,
26750,"University of Illinois, Chicago (UIC)"
26751,
26752,University of Kansas
26753,The Katz School at Yeshiva University
26753,Drexel University
26753,University of Virginia
26754,University of Utah
26755,University of Miami
26756,
26757,
26758,Wake Forest University
26759,Purdue University
26760,
26761,University of Rochester
26762,
26763,Columbia University
26763,Harvard University
26764,
26765,University at Buffalo SUNY
26765,University of Wisconsin-Madison
26766,Arizona State University
26767,
26768,Carnegie Mellon University
26769,
26770,"University of California, Santa Barbara (UCSB)"
26770,University of Hawai
26771,
26772,
26773,
26774,
26775,University of Texas at Austin
26775,University of Rochester
26775,California Institute of Technology (Caltech)
26776,Texas A&M University
26776,Dartmouth College
26776,University of Iowa
26777,
26778,Johns Hopkins University
26778,University of Utah
26779,
26780,University of Hawai
26781,
26782,Washington University in St. Louis
26783,"University of Maryland, Baltimore County"
26783,University of Connecticut
26783,"University of California, Santa Barbara (UCSB)"
26784,
26785,
26786,University of Minnesota
26786,Cornell University
26786,Brown University
26787,
26788,
26789,University of Illinois at Urbana-Champaign
26790,University of Pittsburgh
26791,Georgia Institute of Technology
26792,
26793,
26794,
26795,"University of California, Berkeley (UCB)"
26796,
26797,
26798,
26799,
26800,Rice University
26801,University of Utah
26802,
26803,
26804,
26805,
26806,Boston College
26806,Stanford University
26806,University of Rochester
26807,Yale University
26808,Florida State University
26808,University of Utah
26809,Harvard University
26809,"University of Maryland, College Park"
26809,Columbia University
26810,University of Kansas
26810,Brown University
26811,Howard University
26812,University of Vermont
26813,The University of Arizona
26813,North Carolina State University
26814,
26815,
26816,Massachusets Institute of Technology
26816,Northwestern University
26817,"The University of Tennessee, Knoxville"
26817,University of Southern California
26818,
26819,
26820,University of Connecticut
26820,University of South Florida
26820,Princeton University
26821,The Katz School at Yeshiva University
26822,
26823,University of Washington
26823,University of Wisconsin-Madison
26823,Cornell University
26824,
26825,
26826,
26827,
26828,Cornell University
26828,University of Delaware
26829,University of Delaware
26830,Massachusets Institute of Technology
26831,Tulane University
26832,
26833,
26834,"University of California, Riverside"
26835,Boston University
26835,University of Michigan
26836,Tufts University
26836,Arizona State University
26836,Vanderbilt University
26837,Boston College
26837,Rice University
26837,Illinois Institute of Technology
26838,Emory University
26839,
26840,
26841,
26842,
26843,
26844,
26845,
26846,
26847,
26848,
26849,
26850,
26851,"University of Colorado, Denver"
26852,
26853,
26854,
26855,University of Massachusetts Amherst
26856,
26857,
26858,
26859,University of Iowa
26860,
26861,
26862,
26863,
26864,
26865,"University of Illinois, Chicago (UIC)"
26866,University of Notre Dame
26866,University of Connecticut
26867,
26868,"University of California, Riverside"
26869,
26870,University of Pennsylvania
26870,"The University of Tennessee, Knoxville"
26871,University of Massachusetts Amherst
26872,Washington State University
26872,"University of Maryland, Baltimore County"
26873,
26874,
26875,
26876,
26877,Harvard University
26877,Illinois Institute of Technology
26878,
26879,Stanford University
26879,University of Southern California
26880,"University of Maryland, Baltimore County"
26880,Cornell University
26880,Pennsylvania State University
26881,
26882,Rensselaer Polytechnic University
26883,
26884,
26885,
26886,
26887,Michigan State University
26888,University of Vermont
26889,Tufts University
26889,Northwestern University
26889,University of Miami
26890,George Washington University
26890,Northeastern University
26891,
26892,University of South Florida
26892,University of Massachusetts Amherst
26893,Tufts University
26893,Arizona State University
26894,
26895,
26896,
26897,
26898,University of Oklahoma
26898,University of Southern California
26899,
26900,
26901,Georgia Institute of Technology
26901,Wayne State University
26901,The New School
26902,
26903,University of Michigan
26903,Indiana University Bloomington
26904,
26905,Stanford University
26905,University of Illinois at Urbana-Champaign
26905,The University of Arizona
26906,University of Miami
26907,Emory University
26908,Rutgers University - New Brunswick
26909,The Katz School at Yeshiva University
26910,Illinois Institute of Technology
26910,Johns Hopkins University
26910,University of Michigan
26911,Texas A&M University
26911,George Washington University
26911,Virginia Polytechnic Institute and State University
26912,Indiana University Bloomington
26912,University of Vermont
26913,Emory University
26914,University of Oklahoma
26915,
26916,Boston University
26917,
26918,"Stony Brook University, State University of New York"
26918,"University of California, Los Angeles (UCLA)"
26919,
26920,Yale University
26921,
26922,
26923,Emory University
26924,
26925,
26926,Johns Hopkins University
26927,"University of Illinois, Chicago (UIC)"
26928,New York University
26928,University of Kansas
26928,Rensselaer Polytechnic University
26929,"University of Illinois, Chicago (UIC)"
26930,Arizona State University
26931,
26932,
26933,
26934,The Ohio State University
26935,New York University
26936,
26937,"University of California, Santa Cruz"
26937,Washington University in St. Louis
26937,"University of California, Berkeley (UCB)"
26938,
26939,Lehigh University
26939,"University of California, San Diego (UCSD)"
26940,"University of California, Berkeley (UCB)"
26941,Arizona State University
26941,Yale University
26942,
26943,
26944,
26945,
26946,
26947,
26948,
26949,Stanford University
26949,Wake Forest University
26950,University of New Mexico
26950,Tufts University
26951,
26952,
26953,Virginia Polytechnic Institute and State University
26954,
26955,California Institute of Technology (Caltech)
26955,"University of Maryland, Baltimore County"
26955,"University of California, Riverside"
26956,
26957,
26958,University of Iowa
26958,"University of California, Riverside"
26958,University of Notre Dame
26959,
26960,University of Notre Dame
26961,
26962,
26963,University of Utah
26963,The Ohio State University
26963,Harvard University
26964,Rutgers University - New Brunswick
26965,Yale University
26966,
26967,Drexel University
26968,
26969,
26970,Cornell University
26971,
26972,
26973,
26974,
26975,Texas A&M University
26975,"Stony Brook University, State University of New York"
26975,University at Buffalo SUNY
26976,Pennsylvania State University
26977,
26978,
26979,
26980,
26981,
26982,
26983,University of Virginia
26983,University of Utah
26984,
26985,"University of California, Santa Cruz"
26986,
26987,
26988,Carnegie Mellon University
26988,Tulane University
26988,Purdue University
26989,Boston College
26989,Wake Forest University
26990,The University of Georgia
26990,Washington University in St. Louis
26991,University of Colorado Boulder
26991,University of Rochester
26991,Massachusets Institute of Technology
26992,
26993,Rensselaer Polytechnic University
26994,
26995,University of Massachusetts Amherst
26995,University of Colorado Boulder
26996,Stanford University
26997,"Stony Brook University, State University of New York"
26997,University of Hawai
26998,
26999,
27000,Florida State University
27001,
27002,Indiana University Bloomington
27003,University of New Mexico
27004,University of Colorado Boulder
27005,
27006,
27007,Northeastern University
27008,
27009,
27010,Arizona State University
27010,University of Pittsburgh
27010,Georgia Institute of Technology
27011,
27012,Stanford University
27013,
27014,
27015,
27016,Stanford University
27016,Georgia Institute of Technology
27016,The University of Arizona
27017,Illinois Institute of Technology
27018,
27019,Duke University
27019,"University of California, Berkeley (UCB)"
27019,Brown University
27020,University of South Florida
27020,California Institute of Technology (Caltech)
27021,Princeton University
27022,"University of California, San Diego (UCSD)"
27022,Rensselaer Polytechnic University
27022,Emory University
27023,George Washington University
27023,"The University of Tennessee, Knoxville"
27023,University of Wisconsin-Madison
27024,Case Western Reserve University
27024,Purdue University
27024,The University of Georgia
27025,Stanford University
27026,
27027,
27028,Florida State University
27029,
27030,"University of Maryland, College Park"
27031,
27032,Virginia Polytechnic Institute and State University
27032,Rensselaer Polytechnic University
27032,University of Michigan
27033,
27034,
27035,Duke University
27035,University of Delaware
27035,"University of California, Santa Cruz"
27036,Yale University
27036,University of Utah
27037,
27038,
27039,
27040,
27041,
27042,University of Wisconsin-Madison
27043,"The University of Tennessee, Knoxville"
27043,Drexel University
27044,University of Washington
27044,University of Connecticut
27045,University of Delaware
27046,Carnegie Mellon University
27046,University of Colorado Boulder
27047,"University of California, Irvine"
27047,University of Colorado Boulder
27047,University of Washington
27048,The New School
27048,Washington University in St. Louis
27048,University of Virginia
27049,
27050,
27051,Rensselaer Polytechnic University
27051,University of Illinois at Urbana-Champaign
27051,University of New Mexico
27052,Emory University
27052,University of Pittsburgh
27053,Case Western Reserve University
27054,University of Oklahoma
27054,Georgetown University
27054,"University of Maryland, Baltimore County"
27055,
27056,University of Illinois at Urbana-Champaign
27056,Oregon State University
27056,"University of California, Santa Cruz"
27057,The Ohio State University
27057,Michigan State University
27058,
27059,Massachusets Institute of Technology
27059,University of Minnesota
27060,
27061,
27062,University of Washington
27063,
27064,Boston University
27064,Rice University
27065,The University of Georgia
27065,Dartmouth College
27065,University of Colorado Boulder
27066,
27067,
27068,
27069,University of New Mexico
27070,
27071,Indiana University Bloomington
27072,
27073,Washington University in St. Louis
27074,
27075,Rensselaer Polytechnic University
27076,
27077,Emory University
27078,Yale University
27079,
27080,University of Michigan
27081,"University of Illinois, Chicago (UIC)"
27082,University of Virginia
27083,
27084,
27085,New York University
27086,"University of Colorado, Denver"
27087,
27088,
27089,
27090,"The University of Tennessee, Knoxville"
27090,University of Minnesota
27090,Washington State University
27091,
27092,Harvard University
27093,
27094,
27095,
27096,
27097,
27098,"The University of Tennessee, Knoxville"
27099,University of Texas at Austin
27099,Brandeis University
27099,"University of California, Berkeley (UCB)"
27100,
27101,
27102,
27103,"University of California, San Diego (UCSD)"
27103,Carnegie Mellon University
27104,"Stony Brook University, State University of New York"
27104,George Washington University
27105,
27106,University of New Mexico
27107,
27108,
27109,
27110,Northwestern University
27111,
27112,University of Texas at Austin
27113,Michigan State University
27114,
27115,
27116,
27117,
27118,
27119,"University of California, Irvine"
27120,George Washington University
27120,Northwestern University
27120,University of Southern California
27121,University of Delaware
27122,Arizona State University
27123,"University of California, Santa Barbara (UCSB)"
27123,Georgetown University
27124,Colorado State University
27124,"The University of Tennessee, Knoxville"
27124,University of Kansas
27125,
27126,Rice University
27127,"University of California, Berkeley (UCB)"
27128,
27129,University of Washington
27130,Duke University
27131,
27132,Clark University
27132,University of Illinois at Urbana-Champaign
27133,
27134,
27135,Iowa State University
27135,Wayne State University
27135,Michigan State University
27136,
27137,
27138,
27139,
27140,Northwestern University
27141,
27142,
27143,Columbia University
27144,University of Utah
27144,Brandeis University
27145,
27146,Florida State University
27147,
27148,
27149,
27150,"University of California, Los Angeles (UCLA)"
27150,University of Vermont
27151,University of Vermont
27152,University of Kansas
27153,Emory University
27154,
27155,Tufts University
27156,"University of Illinois, Chicago (UIC)"
27156,Howard University
27157,
27158,
27159,University of Chicago
27159,Rice University
27160,University at Buffalo SUNY
27160,University of Miami
27161,
27162,The University of Georgia
27162,University of Delaware
27163,"University of North Carolina, Chapel Hill"
27164,
27165,Case Western Reserve University
27165,Pennsylvania State University
27166,
27167,University of Kansas
27167,Illinois Institute of Technology
27167,Tulane University
27168,
27169,Drexel University
27170,University of Minnesota
27170,"University of California, Santa Barbara (UCSB)"
27170,"University of California, San Diego (UCSD)"
27171,University of Pennsylvania
27171,University of Texas Dallas
27171,"University of California, Riverside"
27172,"University of Maryland, Baltimore County"
27173,
27174,
27175,University of Texas Dallas
27176,
27177,
27178,Rice University
27178,Virginia Polytechnic Institute and State University
27178,Case Western Reserve University
27179,University of Michigan
27180,University of Chicago
27180,"Stony Brook University, State University of New York"
27180,Georgia Institute of Technology
27181,
27182,Purdue University
27183,
27184,
27185,"University of California, Santa Cruz"
27186,Princeton University
27186,The University of Arizona
27187,
27188,Georgia Institute of Technology
27188,Michigan State University
27188,The Katz School at Yeshiva University
27189,University of Delaware
27190,Drexel University
27191,
27192,
27193,
27194,Carnegie Mellon University
27195,Texas A&M University
27196,
27197,
27198,
27199,
27200,University of Oklahoma
27201,
27202,Rensselaer Polytechnic University
27203,
27204,
27205,
27206,
27207,
27208,Iowa State University
27208,The University of Arizona
27209,
27210,The University of Arizona
27210,University of Utah
27210,University of Massachusetts Amherst
27211,
27212,University of Hawai
27212,University of New Mexico
27213,
27214,Boston College
27214,University of Vermont
27215,University of Minnesota
27216,Virginia Polytechnic Institute and State University
27217,"University of California, Santa Cruz"
27218,
27219,
27220,Rutgers University - New Brunswick
27221,University of Rochester
27222,University of Florida
27222,Johns Hopkins University
27222,Yale University
27223,University of Massachusetts Amherst
27223,University of New Mexico
27223,University of Washington
27224,
27225,
27226,Washington University in St. Louis
27227,
27228,Harvard University
27229,
27230,
27231,Wayne State University
27231,University of Rochester
27232,Harvard University
27233,University of Michigan
27234,
27235,University of Utah
27236,
27237,Brown University
27237,"University of Maryland, College Park"
27237,Clark University
27238,Iowa State University
27239,Cornell University
27239,Purdue University
27239,Texas A&M University
27240,
27241,
27242,
27243,University of Chicago
27243,Rice University
27244,
27245,
27246,Illinois Institute of Technology
27246,University of Iowa
27246,Boston College
27247,
27248,
27249,
27250,
27251,
27252,
27253,
27254,University of Chicago
27254,Wayne State University
27254,Clark University
27255,
27256,"The University of Tennessee, Knoxville"
27257,
27258,
27259,
27260,
27261,University of Delaware
27262,Drexel University
27262,Yale University
27263,
27264,University of Virginia
27265,
27266,
27267,The Ohio State University
27267,Brown University
27267,"The University of Tennessee, Knoxville"
27268,
27269,Georgia Institute of Technology
27269,"University of California, San Diego (UCSD)"
27270,"University of Illinois, Chicago (UIC)"
27271,Brown University
27271,Arizona State University
27272,
27273,University of Pennsylvania
27274,
27275,University of Washington
27275,Massachusets Institute of Technology
27275,Colorado State University
27276,
27277,Colorado State University
27278,Carnegie Mellon University
27279,University of New Mexico
27279,University of Oklahoma
27279,"University of Maryland, Baltimore County"
27280,Wayne State University
27281,Northwestern University
27281,Tulane University
27281,Brandeis University
27282,North Carolina State University
27282,University of Miami
27282,University of Hawai
27283,
27284,The University of Georgia
27284,Oregon State University
27285,
27286,Boston College
27286,University of South Florida
27287,Pennsylvania State University
27287,University of Miami
27287,"University of California, Santa Barbara (UCSB)"
27288,
27289,"The University of Tennessee, Knoxville"
27290,
27291,
27292,
27293,Case Western Reserve University
27293,The University of Georgia
27293,Colorado State University
27294,Illinois Institute of Technology
27294,"University of California, Davis"
27295,
27296,Lehigh University
27296,Texas A&M University
27296,Massachusets Institute of Technology
27297,
27298,Howard University
27298,Stanford University
27298,"University of California, Irvine"
27299,
27300,Tufts University
27301,
27302,Northwestern University
27303,
27304,California Institute of Technology (Caltech)
27304,Rutgers University - New Brunswick
27304,"University of California, Riverside"
27305,Rutgers University - New Brunswick
27306,
27307,
27308,
27309,
27310,
27311,
27312,
27313,
27314,Princeton University
27314,University of Massachusetts Amherst
27315,Case Western Reserve University
27315,"University of Colorado, Denver"
27316,Tulane University
27316,Carnegie Mellon University
27317,
27318,Boston College
27319,
27320,"University of California, Riverside"
27321,University of Texas at Austin
27321,Vanderbilt University
27321,University of South Florida
27322,
27323,University of Utah
27323,University of Colorado Boulder
27323,Emory University
27324,
27325,
27326,Colorado State University
27327,
27328,"University of California, Santa Barbara (UCSB)"
27328,The Katz School at Yeshiva University
27329,"University of North Carolina, Chapel Hill"
27329,Duke University
27330,University of Vermont
27330,University of New Mexico
27331,
27332,
27333,
27334,University of Texas at Austin
27335,University of Illinois at Urbana-Champaign
27335,Arizona State University
27336,"University of Maryland, College Park"
27337,University of Kansas
27337,University at Buffalo SUNY
27338,Oregon State University
27338,Johns Hopkins University
27339,"University of California, Santa Cruz"
27339,The Katz School at Yeshiva University
27339,University of Massachusetts Amherst
27340,Northeastern University
27341,Virginia Polytechnic Institute and State University
27342,
27343,
27344,Johns Hopkins University
27345,
27346,Oregon State University
27346,University of Washington
27347,Duke University
27348,
27349,"University of California, Los Angeles (UCLA)"
27349,Wayne State University
27349,Boston University
27350,University of Pennsylvania
27350,"University of North Carolina, Chapel Hill"
27351,
27352,Duke University
27353,
27354,
27355,
27356,
27357,Wake Forest University
27357,The University of Arizona
27358,Massachusets Institute of Technology
27358,Rutgers University - New Brunswick
27359,University of Oklahoma
27359,Clark University
27359,University of Florida
27360,Emory University
27360,Boston College
27361,University of Oklahoma
27362,
27363,
27364,
27365,Oregon State University
27365,University at Buffalo SUNY
27365,"The University of Tennessee, Knoxville"
27366,"University of California, Los Angeles (UCLA)"
27366,"Stony Brook University, State University of New York"
27366,Howard University
27367,University of Chicago
27367,University of Connecticut
27368,
27369,"University of California, Berkeley (UCB)"
27369,Rutgers University - New Brunswick
27369,University of Kansas
27370,
27371,University of Hawai
27372,
27373,University of Kansas
27374,
27375,Wake Forest University
27375,Columbia University
27376,University of Hawai
27377,
27378,Case Western Reserve University
27379,
27380,
27381,"University of North Carolina, Chapel Hill"
27382,Massachusets Institute of Technology
27382,Oregon State University
27383,
27384,University of Southern California
27384,University of Washington
27384,"University of Maryland, Baltimore County"
27385,
27386,University of Colorado Boulder
27387,
27388,
27389,Wake Forest University
27390,
27391,
27392,Boston University
27392,Dartmouth College
27393,
27394,
27395,"University of North Carolina, Chapel Hill"
27396,
27397,Rensselaer Polytechnic University
27398,The New School
27399,
27400,Vanderbilt University
27400,Columbia University
27400,"University of California, Berkeley (UCB)"
27401,
27402,University of Utah
27402,Rensselaer Polytechnic University
27403,
27404,
27405,
27406,
27407,
27408,
27409,
27410,
27411,
27412,
27413,"University of California, Santa Barbara (UCSB)"
27414,The Katz School at Yeshiva University
27415,
27416,
27417,"University of California, Riverside"
27418,University of Florida
27418,University of Iowa
27418,University of Minnesota
27419,
27420,"University of Colorado, Denver"
27420,University of Southern California
27420,University of Colorado Boulder
27421,
27422,
27423,University of Washington
27424,
27425,
27426,
27427,
27428,Vanderbilt University
27428,University of Colorado Boulder
27428,"University of California, Los Angeles (UCLA)"
27429,
27430,Purdue University
27431,University of Pittsburgh
27432,Vanderbilt University
27432,Dartmouth College
27432,University of Texas at Austin
27433,
27434,
27435,
27436,University of Virginia
27436,Georgia Institute of Technology
27437,
27438,
27439,Princeton University
27440,University of Florida
27440,University of Chicago
27441,University of Oklahoma
27441,Tufts University
27442,Purdue University
27442,University of Wisconsin-Madison
27443,
27444,
27445,
27446,California Institute of Technology (Caltech)
27447,
27448,Washington University in St. Louis
27449,
27450,University of Rochester
27451,California Institute of Technology (Caltech)
27451,Vanderbilt University
27452,Virginia Polytechnic Institute and State University
27452,University of Wisconsin-Madison
27452,"University of California, Irvine"
27453,
27454,Boston University
27454,University of South Florida
27455,
27456,
27457,
27458,
27459,University of Utah
27459,"University of California, Berkeley (UCB)"
27460,
27461,
27462,University of Illinois at Urbana-Champaign
27462,Emory University
27462,"University of California, Riverside"
27463,George Washington University
27463,Johns Hopkins University
27464,
27465,
27466,
27467,
27468,University of Pittsburgh
27468,Purdue University
27468,University of Connecticut
27469,University of Oklahoma
27469,Virginia Polytechnic Institute and State University
27469,University of Iowa
27470,
27471,
27472,
27473,Northwestern University
27474,
27475,"University of North Carolina, Chapel Hill"
27476,University of Pennsylvania
27477,
27478,Duke University
27479,University of Pittsburgh
27479,George Washington University
27480,University of Vermont
27480,Indiana University Bloomington
27481,Northeastern University
27481,Case Western Reserve University
27482,University of Rochester
27482,Emory University
27483,
27484,
27485,"University of California, Riverside"
27486,
27487,
27488,Duke University
27488,Rutgers University - New Brunswick
27488,University of Delaware
27489,Oregon State University
27490,University of Virginia
27491,Pennsylvania State University
27491,North Carolina State University
27492,Northeastern University
